# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-07-09 17:37:40 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01059000 Androscoggin River near Auburn, Maine
# -----------------------------------------------------------------------------------
#
# Data provided for site 01059000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	01059000	2003-11-20	9350	A
USGS	01059000	2003-11-21	24200	A
USGS	01059000	2003-11-22	20800	A
USGS	01059000	2003-11-23	14700	A
USGS	01059000	2003-11-24	12200	A
USGS	01059000	2003-11-25	11000	A
USGS	01059000	2003-11-26	9190	A
USGS	01059000	2003-11-27	9170	A
USGS	01059000	2003-11-28	9200	A
USGS	01059000	2003-11-29	12600	A
USGS	01059000	2003-11-30	18900	A
USGS	01059000	2003-12-01	14900	A
USGS	01059000	2003-12-02	11800	A
USGS	01059000	2003-12-03	9450	A
USGS	01059000	2003-12-04	6940	A
USGS	01059000	2003-12-05	6150	A
USGS	01059000	2003-12-06	6020	A
USGS	01059000	2003-12-07	6000	A
USGS	01059000	2003-12-08	6130	A
USGS	01059000	2003-12-09	4840	A
USGS	01059000	2003-12-10	4610	A
USGS	01059000	2003-12-11	7220	A
USGS	01059000	2003-12-12	13200	A
USGS	01059000	2003-12-13	24200	A
USGS	01059000	2003-12-14	17400	A
USGS	01059000	2003-12-15	13300	A
USGS	01059000	2003-12-16	12400	A
USGS	01059000	2003-12-17	13200	A
USGS	01059000	2003-12-18	29600	A
USGS	01059000	2003-12-19	46300	A
USGS	01059000	2003-12-20	36700	A
USGS	01059000	2003-12-21	26500	A
USGS	01059000	2003-12-22	22400	A
USGS	01059000	2003-12-23	21300	A
USGS	01059000	2003-12-24	20000	A
USGS	01059000	2003-12-25	22300	A
USGS	01059000	2003-12-26	32300	A
USGS	01059000	2003-12-27	28400	A
USGS	01059000	2003-12-28	23400	A
USGS	01059000	2003-12-29	18800	A
USGS	01059000	2003-12-30	16700	A
USGS	01059000	2003-12-31	14800	A
USGS	01059000	2004-01-01	12900	A
USGS	01059000	2004-01-02	11100	A
USGS	01059000	2004-01-03	9980	A
USGS	01059000	2004-01-04	9560	A
USGS	01059000	2004-01-05	9590	A
USGS	01059000	2004-01-06	8900	A
USGS	01059000	2004-01-07	7690	A
USGS	01059000	2004-01-08	7560	A
USGS	01059000	2004-01-09	8090	A
USGS	01059000	2004-01-10	6620	A
USGS	01059000	2004-01-11	6340	A
USGS	01059000	2004-01-12	6470	A
USGS	01059000	2004-01-13	4830	A
USGS	01059000	2004-01-14	6460	A
USGS	01059000	2004-01-15	6390	A
USGS	01059000	2004-01-16	5920	A
USGS	01059000	2004-01-17	5430	A
USGS	01059000	2004-01-18	4940	A
USGS	01059000	2004-01-19	5340	A
USGS	01059000	2004-01-20	6110	A
USGS	01059000	2004-01-21	4090	A
USGS	01059000	2004-01-22	4850	A
USGS	01059000	2004-01-23	5470	A
USGS	01059000	2004-01-24	5470	A
USGS	01059000	2004-01-25	5450	A
USGS	01059000	2004-01-26	5340	A
USGS	01059000	2004-01-27	4760	A
USGS	01059000	2004-01-28	4280	A
USGS	01059000	2004-01-29	4290	A
USGS	01059000	2004-01-30	4180	A
USGS	01059000	2004-01-31	4040	A
USGS	01059000	2004-02-01	4150	A
USGS	01059000	2004-02-02	4480	A
USGS	01059000	2004-02-03	3740	A
USGS	01059000	2004-02-04	4520	A
USGS	01059000	2004-02-05	5150	A
USGS	01059000	2004-02-06	4630	A
USGS	01059000	2004-02-07	4400	A
USGS	01059000	2004-02-08	4230	A
USGS	01059000	2004-02-09	4630	A
USGS	01059000	2004-02-10	4350	A
USGS	01059000	2004-02-11	4680	A
USGS	01059000	2004-02-12	3830	A
USGS	01059000	2004-02-13	4530	A
USGS	01059000	2004-02-14	4510	A
USGS	01059000	2004-02-15	4500	A
USGS	01059000	2004-02-16	4510	A
USGS	01059000	2004-02-17	4370	A
USGS	01059000	2004-02-18	4450	A
USGS	01059000	2004-02-19	4610	A
USGS	01059000	2004-02-20	4640	A
USGS	01059000	2004-02-21	4490	A
USGS	01059000	2004-02-22	4300	A
USGS	01059000	2004-02-23	4590	A
USGS	01059000	2004-02-24	4730	A
USGS	01059000	2004-02-25	4600	A
USGS	01059000	2004-02-26	4620	A
USGS	01059000	2004-02-27	4780	A
USGS	01059000	2004-02-28	4900	A
USGS	01059000	2004-02-29	5010	A
USGS	01059000	2004-03-01	3710	A
USGS	01059000	2004-03-02	3760	A
USGS	01059000	2004-03-03	3840	A
USGS	01059000	2004-03-04	4440	A
USGS	01059000	2004-03-05	6260	A
USGS	01059000	2004-03-06	6350	A
USGS	01059000	2004-03-07	6420	A
USGS	01059000	2004-03-08	6450	A
USGS	01059000	2004-03-09	6430	A
USGS	01059000	2004-03-10	6340	A
USGS	01059000	2004-03-11	6360	A
USGS	01059000	2004-03-12	6320	A
USGS	01059000	2004-03-13	6360	A
USGS	01059000	2004-03-14	6440	A
USGS	01059000	2004-03-15	5200	A
USGS	01059000	2004-03-16	4240	A
USGS	01059000	2004-03-17	4230	A
USGS	01059000	2004-03-18	4160	A
USGS	01059000	2004-03-19	4170	A
USGS	01059000	2004-03-20	4230	A
USGS	01059000	2004-03-21	4260	A
USGS	01059000	2004-03-22	4230	A
USGS	01059000	2004-03-23	4210	A
USGS	01059000	2004-03-24	4170	A
USGS	01059000	2004-03-25	4190	A
USGS	01059000	2004-03-26	4210	A
USGS	01059000	2004-03-27	5410	A
USGS	01059000	2004-03-28	9010	A
USGS	01059000	2004-03-29	10600	A
USGS	01059000	2004-03-30	10400	A
USGS	01059000	2004-03-31	10300	A
USGS	01059000	2004-04-01	10300	A
USGS	01059000	2004-04-02	13200	A
USGS	01059000	2004-04-03	23000	A
USGS	01059000	2004-04-04	19600	A
USGS	01059000	2004-04-05	17100	A
USGS	01059000	2004-04-06	14700	A
USGS	01059000	2004-04-07	11700	A
USGS	01059000	2004-04-08	10200	A
USGS	01059000	2004-04-09	10100	A
USGS	01059000	2004-04-10	9520	A
USGS	01059000	2004-04-11	9390	A
USGS	01059000	2004-04-12	8680	A
USGS	01059000	2004-04-13	9350	A
USGS	01059000	2004-04-14	15200	A
USGS	01059000	2004-04-15	26000	A
USGS	01059000	2004-04-16	21200	A
USGS	01059000	2004-04-17	16200	A
USGS	01059000	2004-04-18	14100	A
USGS	01059000	2004-04-19	14200	A
USGS	01059000	2004-04-20	15700	A
USGS	01059000	2004-04-21	17100	A
USGS	01059000	2004-04-22	14400	A
USGS	01059000	2004-04-23	13700	A
USGS	01059000	2004-04-24	12300	A
USGS	01059000	2004-04-25	10800	A
USGS	01059000	2004-04-26	9130	A
USGS	01059000	2004-04-27	8600	A
USGS	01059000	2004-04-28	8670	A
USGS	01059000	2004-04-29	8780	A
USGS	01059000	2004-04-30	8710	A
USGS	01059000	2004-05-01	8240	A
USGS	01059000	2004-05-02	6410	A
USGS	01059000	2004-05-03	6390	A
USGS	01059000	2004-05-04	6080	A
USGS	01059000	2004-05-05	12200	A
USGS	01059000	2004-05-06	11300	A
USGS	01059000	2004-05-07	9200	A
USGS	01059000	2004-05-08	8840	A
USGS	01059000	2004-05-09	7230	A
USGS	01059000	2004-05-10	7020	A
USGS	01059000	2004-05-11	5150	A
USGS	01059000	2004-05-12	4170	A
USGS	01059000	2004-05-13	5820	A
USGS	01059000	2004-05-14	4430	A
USGS	01059000	2004-05-15	4000	A
USGS	01059000	2004-05-16	3900	A
USGS	01059000	2004-05-17	4450	A
USGS	01059000	2004-05-18	4680	A
USGS	01059000	2004-05-19	4850	A
USGS	01059000	2004-05-20	4620	A
USGS	01059000	2004-05-21	4770	A
USGS	01059000	2004-05-22	4690	A
USGS	01059000	2004-05-23	4730	A
USGS	01059000	2004-05-24	5360	A
USGS	01059000	2004-05-25	6140	A
USGS	01059000	2004-05-26	8970	A
USGS	01059000	2004-05-27	9910	A
USGS	01059000	2004-05-28	9340	A
USGS	01059000	2004-05-29	8950	A
USGS	01059000	2004-05-30	7960	A
USGS	01059000	2004-05-31	6720	A
USGS	01059000	2004-06-01	6310	A
USGS	01059000	2004-06-02	4700	A
USGS	01059000	2004-06-03	5620	A
USGS	01059000	2004-06-04	6540	A
USGS	01059000	2004-06-05	6270	A
USGS	01059000	2004-06-06	5870	A
USGS	01059000	2004-06-07	5260	A
USGS	01059000	2004-06-08	3300	A
USGS	01059000	2004-06-09	4120	A
USGS	01059000	2004-06-10	3050	A
USGS	01059000	2004-06-11	2840	A
USGS	01059000	2004-06-12	1870	A
USGS	01059000	2004-06-13	1830	A
USGS	01059000	2004-06-14	2750	A
USGS	01059000	2004-06-15	2700	A
USGS	01059000	2004-06-16	2680	A
USGS	01059000	2004-06-17	2730	A
USGS	01059000	2004-06-18	3140	A
USGS	01059000	2004-06-19	1830	A
USGS	01059000	2004-06-20	1810	A
USGS	01059000	2004-06-21	2230	A
USGS	01059000	2004-06-22	2300	A
USGS	01059000	2004-06-23	2380	A
USGS	01059000	2004-06-24	2400	A
USGS	01059000	2004-06-25	2340	A
USGS	01059000	2004-06-26	1700	A
USGS	01059000	2004-06-27	1640	A
USGS	01059000	2004-06-28	2470	A
USGS	01059000	2004-06-29	1970	A
USGS	01059000	2004-06-30	1950	A
USGS	01059000	2004-07-01	2150	A
USGS	01059000	2004-07-02	2330	A
USGS	01059000	2004-07-03	1910	A
USGS	01059000	2004-07-04	1900	A
USGS	01059000	2004-07-05	1890	A
USGS	01059000	2004-07-06	2180	A
USGS	01059000	2004-07-07	2170	A
USGS	01059000	2004-07-08	2070	A
USGS	01059000	2004-07-09	2070	A
USGS	01059000	2004-07-10	2750	A
USGS	01059000	2004-07-11	3920	A
USGS	01059000	2004-07-12	3980	A
USGS	01059000	2004-07-13	4130	A
USGS	01059000	2004-07-14	3520	A
USGS	01059000	2004-07-15	3550	A
USGS	01059000	2004-07-16	3620	A
USGS	01059000	2004-07-17	2660	A
USGS	01059000	2004-07-18	2610	A
USGS	01059000	2004-07-19	3340	A
USGS	01059000	2004-07-20	3070	A
USGS	01059000	2004-07-21	2800	A
USGS	01059000	2004-07-22	3110	A
USGS	01059000	2004-07-23	3540	A
USGS	01059000	2004-07-24	2490	A
USGS	01059000	2004-07-25	3150	A
USGS	01059000	2004-07-26	3760	A
USGS	01059000	2004-07-27	3760	A
USGS	01059000	2004-07-28	3510	A
USGS	01059000	2004-07-29	3290	A:e
USGS	01059000	2004-07-30	3030	A
USGS	01059000	2004-07-31	2030	A
USGS	01059000	2004-08-01	1950	A
USGS	01059000	2004-08-02	2510	A
USGS	01059000	2004-08-03	2440	A
USGS	01059000	2004-08-04	3080	A
USGS	01059000	2004-08-05	3000	A
USGS	01059000	2004-08-06	2420	A
USGS	01059000	2004-08-07	1780	A
USGS	01059000	2004-08-08	1790	A
USGS	01059000	2004-08-09	2750	A
USGS	01059000	2004-08-10	1770	A
USGS	01059000	2004-08-11	2400	A
USGS	01059000	2004-08-12	3160	A
USGS	01059000	2004-08-13	4700	A
USGS	01059000	2004-08-14	6980	A
USGS	01059000	2004-08-15	7990	A
USGS	01059000	2004-08-16	5900	A
USGS	01059000	2004-08-17	3640	A
USGS	01059000	2004-08-18	3850	A
USGS	01059000	2004-08-19	4530	A
USGS	01059000	2004-08-20	5350	A
USGS	01059000	2004-08-21	4900	A
USGS	01059000	2004-08-22	3160	A
USGS	01059000	2004-08-23	4450	A
USGS	01059000	2004-08-24	4530	A
USGS	01059000	2004-08-25	4130	A
USGS	01059000	2004-08-26	3210	A
USGS	01059000	2004-08-27	3070	A
USGS	01059000	2004-08-28	1960	A
USGS	01059000	2004-08-29	1890	A
USGS	01059000	2004-08-30	4070	A
USGS	01059000	2004-08-31	3470	A
USGS	01059000	2004-09-01	4160	A
USGS	01059000	2004-09-02	5310	A
USGS	01059000	2004-09-03	5320	A
USGS	01059000	2004-09-04	4160	A
USGS	01059000	2004-09-05	3100	A
USGS	01059000	2004-09-06	1850	A
USGS	01059000	2004-09-07	3510	A
USGS	01059000	2004-09-08	2690	A
USGS	01059000	2004-09-09	4030	A
USGS	01059000	2004-09-10	5860	A
USGS	01059000	2004-09-11	6640	A
USGS	01059000	2004-09-12	6480	A
USGS	01059000	2004-09-13	5660	A
USGS	01059000	2004-09-14	5010	A
USGS	01059000	2004-09-15	4110	A
USGS	01059000	2004-09-16	3970	A
USGS	01059000	2004-09-17	3660	A
USGS	01059000	2004-09-18	2120	A
USGS	01059000	2004-09-19	2170	A
USGS	01059000	2004-09-20	4250	A
USGS	01059000	2004-09-21	3850	A
USGS	01059000	2004-09-22	3790	A
USGS	01059000	2004-09-23	3770	A
USGS	01059000	2004-09-24	3700	A
USGS	01059000	2004-09-25	2850	A
USGS	01059000	2004-09-26	2720	A
USGS	01059000	2004-09-27	2830	A
USGS	01059000	2004-09-28	2830	A
USGS	01059000	2004-09-29	3190	A
USGS	01059000	2004-09-30	3790	A
USGS	01059000	2004-10-01	3670	A
USGS	01059000	2004-10-02	2310	A
USGS	01059000	2004-10-03	1860	A
USGS	01059000	2004-10-04	2990	A
USGS	01059000	2004-10-05	2940	A
USGS	01059000	2004-10-06	2570	A
USGS	01059000	2004-10-07	2260	A
USGS	01059000	2004-10-08	1990	A
USGS	01059000	2004-10-09	2180	A
USGS	01059000	2004-10-10	2230	A
USGS	01059000	2004-10-11	2880	A
USGS	01059000	2004-10-12	2620	A
USGS	01059000	2004-10-13	3090	A
USGS	01059000	2004-10-14	2700	A
USGS	01059000	2004-10-15	3690	A
USGS	01059000	2004-10-16	3930	A
USGS	01059000	2004-10-17	5090	A
USGS	01059000	2004-10-18	5510	A
USGS	01059000	2004-10-19	4320	A
USGS	01059000	2004-10-20	3660	A
USGS	01059000	2004-10-21	3900	A
USGS	01059000	2004-10-22	3650	A
USGS	01059000	2004-10-23	5110	A
USGS	01059000	2004-10-24	5150	A
USGS	01059000	2004-10-25	3200	A
USGS	01059000	2004-10-26	1860	A
USGS	01059000	2004-10-27	1840	A
USGS	01059000	2004-10-28	1920	A
USGS	01059000	2004-10-29	2040	A
USGS	01059000	2004-10-30	2730	A
USGS	01059000	2004-10-31	3310	A
USGS	01059000	2004-11-01	3270	A
USGS	01059000	2004-11-02	2670	A
USGS	01059000	2004-11-03	2830	A
USGS	01059000	2004-11-04	2690	A
USGS	01059000	2004-11-05	3840	A
USGS	01059000	2004-11-06	4940	A
USGS	01059000	2004-11-07	5090	A
USGS	01059000	2004-11-08	5010	A
USGS	01059000	2004-11-09	3620	A
USGS	01059000	2004-11-10	4160	A
USGS	01059000	2004-11-11	4120	A
USGS	01059000	2004-11-12	4080	A
USGS	01059000	2004-11-13	3710	A
USGS	01059000	2004-11-14	3880	A
USGS	01059000	2004-11-15	3120	A
USGS	01059000	2004-11-16	3270	A
USGS	01059000	2004-11-17	2260	A
USGS	01059000	2004-11-18	2650	A
USGS	01059000	2004-11-19	3170	A
USGS	01059000	2004-11-20	3010	A
USGS	01059000	2004-11-21	3810	A
USGS	01059000	2004-11-22	2570	A
USGS	01059000	2004-11-23	2370	A
USGS	01059000	2004-11-24	3210	A
USGS	01059000	2004-11-25	3980	A
USGS	01059000	2004-11-26	7080	A
USGS	01059000	2004-11-27	9430	A
USGS	01059000	2004-11-28	8330	A
USGS	01059000	2004-11-29	14500	A
USGS	01059000	2004-11-30	22600	A
USGS	01059000	2004-12-01	17600	A
USGS	01059000	2004-12-02	16400	A
USGS	01059000	2004-12-03	16600	A
USGS	01059000	2004-12-04	13100	A
USGS	01059000	2004-12-05	11300	A
USGS	01059000	2004-12-06	9540	A
USGS	01059000	2004-12-07	7550	A
USGS	01059000	2004-12-08	5370	A
USGS	01059000	2004-12-09	4960	A
USGS	01059000	2004-12-10	6170	A
USGS	01059000	2004-12-11	7050	A
USGS	01059000	2004-12-12	6630	A
USGS	01059000	2004-12-13	6460	A
USGS	01059000	2004-12-14	6360	A
USGS	01059000	2004-12-15	6220	A
USGS	01059000	2004-12-16	6070	A
USGS	01059000	2004-12-17	3160	A
USGS	01059000	2004-12-18	2720	A
USGS	01059000	2004-12-19	2610	A
USGS	01059000	2004-12-20	3500	A
USGS	01059000	2004-12-21	5100	A
USGS	01059000	2004-12-22	4630	A
USGS	01059000	2004-12-23	5110	A
USGS	01059000	2004-12-24	10100	A
USGS	01059000	2004-12-25	17000	A
USGS	01059000	2004-12-26	12400	A
USGS	01059000	2004-12-27	8310	A
USGS	01059000	2004-12-28	6390	A
USGS	01059000	2004-12-29	5890	A
USGS	01059000	2004-12-30	5500	A
USGS	01059000	2004-12-31	4640	A
USGS	01059000	2005-01-01	5240	A
USGS	01059000	2005-01-02	6460	A
USGS	01059000	2005-01-03	6370	A
USGS	01059000	2005-01-04	5400	A
USGS	01059000	2005-01-05	4430	A
USGS	01059000	2005-01-06	5720	A
USGS	01059000	2005-01-07	5660	A
USGS	01059000	2005-01-08	5760	A
USGS	01059000	2005-01-09	5790	A
USGS	01059000	2005-01-10	5470	A
USGS	01059000	2005-01-11	4200	A
USGS	01059000	2005-01-12	3950	A
USGS	01059000	2005-01-13	3970	A
USGS	01059000	2005-01-14	6020	A
USGS	01059000	2005-01-15	6210	A
USGS	01059000	2005-01-16	6640	A
USGS	01059000	2005-01-17	6110	A
USGS	01059000	2005-01-18	6530	A
USGS	01059000	2005-01-19	6330	A
USGS	01059000	2005-01-20	4850	A
USGS	01059000	2005-01-21	4420	A
USGS	01059000	2005-01-22	4180	A
USGS	01059000	2005-01-23	4050	A
USGS	01059000	2005-01-24	4200	A
USGS	01059000	2005-01-25	3350	A
USGS	01059000	2005-01-26	3780	A
USGS	01059000	2005-01-27	3500	A
USGS	01059000	2005-01-28	4540	A
USGS	01059000	2005-01-29	4330	A
USGS	01059000	2005-01-30	4280	A
USGS	01059000	2005-01-31	3510	A
USGS	01059000	2005-02-01	4070	A
USGS	01059000	2005-02-02	3430	A
USGS	01059000	2005-02-03	4430	A
USGS	01059000	2005-02-04	4430	A
USGS	01059000	2005-02-05	3990	A
USGS	01059000	2005-02-06	4060	A
USGS	01059000	2005-02-07	4390	A
USGS	01059000	2005-02-08	3810	A
USGS	01059000	2005-02-09	4270	A
USGS	01059000	2005-02-10	4360	A
USGS	01059000	2005-02-11	4240	A
USGS	01059000	2005-02-12	4490	A
USGS	01059000	2005-02-13	4230	A
USGS	01059000	2005-02-14	4580	A
USGS	01059000	2005-02-15	4530	A
USGS	01059000	2005-02-16	4600	A
USGS	01059000	2005-02-17	4970	A
USGS	01059000	2005-02-18	6010	A
USGS	01059000	2005-02-19	4630	A
USGS	01059000	2005-02-20	5550	A
USGS	01059000	2005-02-21	4820	A
USGS	01059000	2005-02-22	4640	A
USGS	01059000	2005-02-23	4710	A
USGS	01059000	2005-02-24	5120	A
USGS	01059000	2005-02-25	4880	A
USGS	01059000	2005-02-26	4510	A
USGS	01059000	2005-02-27	4950	A
USGS	01059000	2005-02-28	4900	A
USGS	01059000	2005-03-01	4780	A
USGS	01059000	2005-03-02	4540	A
USGS	01059000	2005-03-03	3770	A
USGS	01059000	2005-03-04	3690	A
USGS	01059000	2005-03-05	2180	A
USGS	01059000	2005-03-06	2630	A
USGS	01059000	2005-03-07	4270	A
USGS	01059000	2005-03-08	4520	A
USGS	01059000	2005-03-09	4710	A
USGS	01059000	2005-03-10	4470	A
USGS	01059000	2005-03-11	3900	A
USGS	01059000	2005-03-12	2970	A
USGS	01059000	2005-03-13	3020	A
USGS	01059000	2005-03-14	4070	A
USGS	01059000	2005-03-15	4190	A
USGS	01059000	2005-03-16	4690	A
USGS	01059000	2005-03-17	4730	A
USGS	01059000	2005-03-18	4710	A
USGS	01059000	2005-03-19	3850	A
USGS	01059000	2005-03-20	3860	A
USGS	01059000	2005-03-21	4320	A
USGS	01059000	2005-03-22	5520	A
USGS	01059000	2005-03-23	5230	A
USGS	01059000	2005-03-24	5300	A
USGS	01059000	2005-03-25	5710	A
USGS	01059000	2005-03-26	6390	A
USGS	01059000	2005-03-27	5440	A
USGS	01059000	2005-03-28	6090	A
USGS	01059000	2005-03-29	8370	A
USGS	01059000	2005-03-30	9540	A
USGS	01059000	2005-03-31	10700	A
USGS	01059000	2005-04-01	13600	A
USGS	01059000	2005-04-02	15100	A
USGS	01059000	2005-04-03	29400	A
USGS	01059000	2005-04-04	56600	A
USGS	01059000	2005-04-05	47900	A
USGS	01059000	2005-04-06	33800	A
USGS	01059000	2005-04-07	31000	A
USGS	01059000	2005-04-08	30900	A
USGS	01059000	2005-04-09	30900	A
USGS	01059000	2005-04-10	27500	A
USGS	01059000	2005-04-11	24500	A
USGS	01059000	2005-04-12	21300	A
USGS	01059000	2005-04-13	18200	A
USGS	01059000	2005-04-14	15700	A
USGS	01059000	2005-04-15	14800	A
USGS	01059000	2005-04-16	13800	A
USGS	01059000	2005-04-17	13500	A
USGS	01059000	2005-04-18	14800	A
USGS	01059000	2005-04-19	15700	A
USGS	01059000	2005-04-20	15900	A
USGS	01059000	2005-04-21	20700	A
USGS	01059000	2005-04-22	22000	A
USGS	01059000	2005-04-23	17700	A
USGS	01059000	2005-04-24	20900	A
USGS	01059000	2005-04-25	40000	A
USGS	01059000	2005-04-26	40100	A
USGS	01059000	2005-04-27	31500	A
USGS	01059000	2005-04-28	36300	A
USGS	01059000	2005-04-29	44900	A
USGS	01059000	2005-04-30	37200	A
USGS	01059000	2005-05-01	29600	A
USGS	01059000	2005-05-02	26800	A
USGS	01059000	2005-05-03	23100	A
USGS	01059000	2005-05-04	19200	A
USGS	01059000	2005-05-05	16000	A
USGS	01059000	2005-05-06	14700	A
USGS	01059000	2005-05-07	13800	A
USGS	01059000	2005-05-08	13000	A
USGS	01059000	2005-05-09	10700	A
USGS	01059000	2005-05-10	10000	A
USGS	01059000	2005-05-11	9960	A
USGS	01059000	2005-05-12	9880	A
USGS	01059000	2005-05-13	10700	A
USGS	01059000	2005-05-14	8940	A
USGS	01059000	2005-05-15	8730	A
USGS	01059000	2005-05-16	8700	A
USGS	01059000	2005-05-17	8900	A
USGS	01059000	2005-05-18	9050	A
USGS	01059000	2005-05-19	8980	A
USGS	01059000	2005-05-20	8790	A
USGS	01059000	2005-05-21	8550	A
USGS	01059000	2005-05-22	7730	A
USGS	01059000	2005-05-23	12600	A
USGS	01059000	2005-05-24	28900	A
USGS	01059000	2005-05-25	32400	A
USGS	01059000	2005-05-26	26900	A
USGS	01059000	2005-05-27	34100	A
USGS	01059000	2005-05-28	32200	A
USGS	01059000	2005-05-29	26000	A
USGS	01059000	2005-05-30	23200	A
USGS	01059000	2005-05-31	22900	A
USGS	01059000	2005-06-01	21900	A
USGS	01059000	2005-06-02	18100	A
USGS	01059000	2005-06-03	14600	A
USGS	01059000	2005-06-04	12200	A
USGS	01059000	2005-06-05	9710	A
USGS	01059000	2005-06-06	9330	A
USGS	01059000	2005-06-07	7280	A
USGS	01059000	2005-06-08	7790	A
USGS	01059000	2005-06-09	7050	A
USGS	01059000	2005-06-10	6740	A
USGS	01059000	2005-06-11	6290	A
USGS	01059000	2005-06-12	5630	A
USGS	01059000	2005-06-13	6380	A
USGS	01059000	2005-06-14	6880	A
USGS	01059000	2005-06-15	13000	A
USGS	01059000	2005-06-16	19900	A
USGS	01059000	2005-06-17	19700	A
USGS	01059000	2005-06-18	19600	A
USGS	01059000	2005-06-19	18700	A
USGS	01059000	2005-06-20	16900	A
USGS	01059000	2005-06-21	13100	A
USGS	01059000	2005-06-22	11100	A
USGS	01059000	2005-06-23	9440	A
USGS	01059000	2005-06-24	8660	A
USGS	01059000	2005-06-25	6510	A
USGS	01059000	2005-06-26	6210	A
USGS	01059000	2005-06-27	6320	A
USGS	01059000	2005-06-28	5330	A
USGS	01059000	2005-06-29	4230	A
USGS	01059000	2005-06-30	3870	A
USGS	01059000	2005-07-01	4160	A
USGS	01059000	2005-07-02	5380	A
USGS	01059000	2005-07-03	5360	A
USGS	01059000	2005-07-04	5300	A
USGS	01059000	2005-07-05	4670	A
USGS	01059000	2005-07-06	4640	A
USGS	01059000	2005-07-07	4300	A
USGS	01059000	2005-07-08	4250	A
USGS	01059000	2005-07-09	5440	A
USGS	01059000	2005-07-10	5320	A
USGS	01059000	2005-07-11	6170	A
USGS	01059000	2005-07-12	6210	A
USGS	01059000	2005-07-13	6270	A
USGS	01059000	2005-07-14	6230	A
USGS	01059000	2005-07-15	6130	A
USGS	01059000	2005-07-16	4250	A
USGS	01059000	2005-07-17	3520	A
USGS	01059000	2005-07-18	3680	A
USGS	01059000	2005-07-19	3190	A
USGS	01059000	2005-07-20	2870	A:e
USGS	01059000	2005-07-21	2600	A
USGS	01059000	2005-07-22	2720	A
USGS	01059000	2005-07-23	2590	A
USGS	01059000	2005-07-24	2560	A
USGS	01059000	2005-07-25	2930	A
USGS	01059000	2005-07-26	1990	A
USGS	01059000	2005-07-27	2040	A
USGS	01059000	2005-07-28	2040	A
USGS	01059000	2005-07-29	2910	A
USGS	01059000	2005-07-30	2360	A
USGS	01059000	2005-07-31	2260	A
USGS	01059000	2005-08-01	2550	A
USGS	01059000	2005-08-02	2910	A
USGS	01059000	2005-08-03	3010	A
USGS	01059000	2005-08-04	2940	A
USGS	01059000	2005-08-05	2870	A
USGS	01059000	2005-08-06	2570	A
USGS	01059000	2005-08-07	2030	A
USGS	01059000	2005-08-08	2890	A
USGS	01059000	2005-08-09	2340	A
USGS	01059000	2005-08-10	2300	A
USGS	01059000	2005-08-11	2140	A
USGS	01059000	2005-08-12	2100	A
USGS	01059000	2005-08-13	1770	A
USGS	01059000	2005-08-14	1760	A
USGS	01059000	2005-08-15	2050	A
USGS	01059000	2005-08-16	1700	A
USGS	01059000	2005-08-17	2430	A
USGS	01059000	2005-08-18	1680	A
USGS	01059000	2005-08-19	2290	A
USGS	01059000	2005-08-20	1680	A
USGS	01059000	2005-08-21	1950	A
USGS	01059000	2005-08-22	2770	A
USGS	01059000	2005-08-23	2690	A
USGS	01059000	2005-08-24	3610	A
USGS	01059000	2005-08-25	3330	A
USGS	01059000	2005-08-26	2380	A
USGS	01059000	2005-08-27	2590	A
USGS	01059000	2005-08-28	3650	A
USGS	01059000	2005-08-29	3580	A
USGS	01059000	2005-08-30	2880	A
USGS	01059000	2005-08-31	2990	A
USGS	01059000	2005-09-01	4910	A
USGS	01059000	2005-09-02	6090	A
USGS	01059000	2005-09-03	6040	A
USGS	01059000	2005-09-04	5940	A
USGS	01059000	2005-09-05	3650	A
USGS	01059000	2005-09-06	1730	A
USGS	01059000	2005-09-07	1710	A
USGS	01059000	2005-09-08	1600	A
USGS	01059000	2005-09-09	2860	A
USGS	01059000	2005-09-10	1640	A
USGS	01059000	2005-09-11	1680	A
USGS	01059000	2005-09-12	2980	A
USGS	01059000	2005-09-13	2610	A
USGS	01059000	2005-09-14	2710	A
USGS	01059000	2005-09-15	2970	A
USGS	01059000	2005-09-16	2930	A
USGS	01059000	2005-09-17	2360	A
USGS	01059000	2005-09-18	2350	A
USGS	01059000	2005-09-19	2580	A
USGS	01059000	2005-09-20	2690	A
USGS	01059000	2005-09-21	2640	A
USGS	01059000	2005-09-22	2840	A
USGS	01059000	2005-09-23	2980	A
